Date,EUR,INR,ISK,JPY,KRW,NOK
12-25-2014,-0.00193769,-0.000520322,0,-0.001915845,-0.00262529,0.002949307
12-26-2014,-0.000939729,0.001780716,0,-0.000739089,-0.000997574,-0.001091521
12-29-2014,0.00332779,0.001211616,0.002533242,0.000448524,0.003170723,0.004006703
12-30-2014,0.001313437,0.001147289,0.002999907,0.00172574,-0.006169432,-0.002042285
12-31-2014,-0.00070515,-0.004486748,-0.00205163,-0.009779777,-0.003190377,-0.004493471
01-01-2015,0.005228152,-0.005537694,0.00205163,0.001798153,-0.00237669,0.004893406
01-02-2015,0.000761923,0,0.006912808,0.001644849,0.000823332,0.000413188
01-05-2015,0.011897463,0.003958645,0.008807173,0.004694021,0.015785526,0.019637509
01-06-2015,0.000621022,0.000947763,0.002634936,-0.008413284,-0.002252761,0.003958675
01-07-2015,0.005346301,0.003624734,0.003785026,-0.006316798,-0.010155088,0.01428998
01-08-2015,0.003319584,-0.004651533,0.005075793,0.005177342,0.00045556,-0.005980135
01-09-2015,0.00337938,-0.009607747,-0.003227041,0.004207777,-0.003193288,-0.010132355
01-12-2015,-0.006307153,-0.00511934,0.001230611,-0.0132773,-0.011488568,0.003187869
01-13-2015,0.003306454,-0.00450102,-0.000230611,0.000980849,-0.000369846,0.012424733
01-14-2015,0.004509457,-0.001531768,0.000922116,-0.004514646,-0.003984298,-0.000417411
01-15-2015,-0.000648016,0.001853943,0.006584015,-0.003444092,0.004538958,-0.015195191
01-16-2015,0.012683377,-0.000483334,0.003123723,-0.010791489,-0.006025511,-0.002678159
01-19-2015,0.006148868,-0.003147169,0.001064388,0.012238597,0.002321803,-0.006113773
01-20-2015,-0.002756514,-0.003643683,-0.001444827,0.001292122,0.001019866,0.011114722
01-21-2015,0.004409091,0.000162208,0.002052447,0.007928625,0.007018198,0.005858979
01-22-2015,-0.00590635,-0.001542163,-0.001595987,-0.006672084,-0.004426759,-0.014131268
01-23-2015,0.023396237,0.000730794,0.023825846,0.007531368,0.002584629,0.01046298
01-26-2015,0.019695606,-0.002682269,-0.000371452,-0.011774201,-0.000184355,0.017204634
01-27-2015,-0.010929071,0.00065092,-0.006485021,0.009827043,-0.004806323,-0.000226037
01-28-2015,-0.010583665,-0.00113936,-0.008184735,-0.006305656,-0.002411966,-0.006900695
01-29-2015,0.00758729,-0.00084719,0.005188972,-0.00155501,0.007126098,0.01108693
01-30-2015,-0.004783481,0.00722715,-0.005264448,0.005563091,0.013191859,-0.00048617
02-02-2015,0.002343711,0.003505387,-0.000527903,-0.00903879,0.000181956,-0.012528405
02-03-2015,-0.002887966,-0.004606388,-0.001812316,0.00333107,-0.000819284,-0.009054724
02-04-2015,-0.010145428,-0.001848568,-0.009797625,0.000603747,-0.006211701,-0.01534708
02-05-2015,0.012173539,0.003984698,0.000152553,-0.003047684,-0.003396279,0.012512056
02-06-2015,-0.013446117,-0.002055117,-0.00106894,0.00210373,-0.002577728,-0.015192587
02-09-2015,0.01383088,0.003718782,0.007686275,0.012135173,0.010909943,0.012763665
02-10-2015,-0.001109426,0.002691531,0.003632202,-0.00342687,-0.002373541,-0.001626077
02-11-2015,0.000441654,0.00340636,-0.002117188,0.006682898,0.003193871,-0.003064623
02-12-2015,0.000882722,0.000641432,-0.002197508,0.006779993,0.007352618,0.0131884
02-13-2015,-0.00809813,-0.003404236,-0.006850974,-0.010490029,-0.004078124,-0.004360254
02-16-2015,0.00034206,-0.001625867,0.000992518,-0.002913858,-0.005280835,-0.009105533
02-17-2015,0.005808518,0.001883241,0.002438779,-0.000658081,0.004372322,0.001353185
02-18-2015,-0.006219003,-0.001190703,0.000760965,0.006024444,0.006432727,-0.00810016
02-19-2015,0.000410486,-0.000611969,-0.002208324,-0.004363214,0.000270827,0.000744532
02-20-2015,0.002925526,0.001464919,0.006079993,0.002515987,0.002704898,0.007954405
02-23-2015,-0.001296648,-0.001030032,0.001514211,0.000739272,-0.001351534,-0.006033149
02-24-2015,0.004270307,0.001126545,0.000831852,-0.001453876,-0.001263105,0.010704208
02-25-2015,-0.000532792,0.000996769,-0.003938421,-9.25335E-05,0.003244796,-0.004814785
02-26-2015,-0.002168103,-0.00573691,-0.003040277,-0.000588935,-0.011421037,-0.006028712
02-27-2015,0.014026172,-0.001989744,0.009470127,0.004659978,0.001809617,0.014826421
03-02-2015,0.00388072,-0.001669317,0.002033853,0.003754113,-0.001509342,0.003115277
03-03-2015,-0.001530359,0.004046885,0.003680524,0.003149659,0.001436585,0.002202369
03-04-2015,-0.000279515,-0.001422652,0.003069119,-0.004728149,-0.005128571,0.001273389
03-05-2015,0.008994628,0.007927981,0.006333188,0.000117014,0.003910332,0.008687112
