Date,EUR,INR,ISK,JPY,KRW,NOK
11-16-2016,0.9322,67.748001,112.82,109.038002,1166.689941,8.4353
11-17-2016,0.934,67.981499,112.349998,108.785004,1169.069946,8.46324
11-18-2016,0.94135,67.9748,113.099998,110.255997,1179.150024,8.54851
11-21-2016,0.9448,68.169998,112.980003,110.973,1180.75,8.5974
11-22-2016,0.93995,68.2155,112.809998,110.650002,1179.180054,8.53378
11-23-2016,0.9404,68.385498,112.830002,111.005997,1167.930054,8.51663
11-24-2016,0.9483,68.7985,113.040001,112.582001,1180.859985,8.621
11-25-2016,0.9468,68.745499,112.779999,113.292,1181.050049,8.5911
11-28-2016,0.9423,68.508499,112.25,112.652,1172.699951,8.57207
11-29-2016,0.9415,68.555496,112.199997,111.690002,1169.709961,8.541
11-30-2016,0.9391,68.608002,111.550003,112.470001,1167.859985,8.52703
12-01-2016,0.9441,68.587997,111.879997,114.694,1178.130005,8.52118
12-02-2016,0.93781,68.216499,111.150002,113.908997,1167.699951,8.40851
12-05-2016,0.945,68.011497,109.860001,113.504997,1169.599976,8.46655
12-06-2016,0.9296,68.012497,110.400002,113.862999,1166.98999,8.38025
12-07-2016,0.9328,67.722,110.199997,114.052002,1170.550049,8.39651
12-08-2016,0.9292,67.431503,111.209999,113.712997,1157.5,8.35351
12-09-2016,0.9415,67.405998,110.900002,114.074997,1162.25,8.4261
12-12-2016,0.9481,67.460503,111.400002,115.412003,1169.949951,8.47864
12-13-2016,0.9397,67.417999,111.150002,115.001999,1164.650024,8.4301
12-14-2016,0.9408,67.386497,111.900002,115.223999,1163.589966,8.42875
12-15-2016,0.9511,67.82,114,117.210999,1179.160034,8.59257
12-16-2016,0.9598,67.845001,113.349998,118.240997,1184.430054,8.6583
12-19-2016,0.95694,67.834999,113.849998,117.791,1186,8.6777
12-20-2016,0.961,67.840202,113.779999,117.037003,1186.949951,8.68182
12-21-2016,0.96242,67.897003,113.550003,117.875,1191.469971,8.70571
12-22-2016,0.9589,67.8255,113.400002,117.603996,1193.349976,8.6784
12-23-2016,0.95807,67.837997,113.150002,117.542,1205.099976,8.71128
12-26-2016,0.9565,67.830803,113.239998,117.309998,1199.550049,8.6911
12-27-2016,0.9563,67.772003,113.309998,117.192001,1199.550049,8.6841
12-28-2016,0.95581,67.968002,114.669998,117.480003,1206.47998,8.70412
12-29-2016,0.95997,68.205002,114,117.086998,1210.339966,8.71118
12-30-2016,0.9456,67.932999,112.660004,116.266998,1205.290039,8.58868
01-02-2017,0.94994,67.944801,112.970001,116.794998,1205.449951,8.6322
01-03-2017,0.95602,68.133904,114.019997,117.495003,1202.930054,8.65447
01-04-2017,0.9597,68.269798,112.919998,117.658997,1206.01001,8.64025
01-05-2017,0.9523,67.885498,112.43,117.112999,1194.47998,8.58194
01-06-2017,0.94287,67.733002,113.400002,115.264999,1180.630005,8.47981
01-09-2017,0.9495,68.142601,114.019997,117.150002,1201.099976,8.53534
01-10-2017,0.94441,68.097,114.75,115.985001,1202.52002,8.52792
01-11-2017,0.94765,68.318001,116.449997,115.872002,1200.599976,8.60012
01-12-2017,0.9436,68.139999,113.900002,115.098,1187.160034,8.5376
01-13-2017,0.9419,68.129501,113.650002,114.664001,1174.719971,8.52259
01-16-2017,0.94085,68.157799,114.220001,114.226997,1174.050049,8.50878
01-17-2017,0.94313,68.094597,112.650002,114.152,1182.170044,8.52822
01-18-2017,0.93486,67.899498,112.25,112.877998,1160.030029,8.45775
01-19-2017,0.94093,68.197998,113.080002,114.762001,1176.790039,8.4949
01-20-2017,0.93811,68.090302,113.07,114.980003,1173.75,8.44436
01-23-2017,0.93338,68.077202,112.43,113.809998,1173.300049,8.3895
01-24-2017,0.9293,68.051399,114.779999,112.779999,1162.650024,8.35035
01-25-2017,0.93208,68.164497,115.160004,113.839996,1168.030029,8.35153
01-26-2017,0.93006,67.973,115.68,113.292999,1161.26001,8.3067
01-27-2017,0.93607,68.149002,116.309998,114.455002,1170.670044,8.3376
01-30-2017,0.93336,68.110001,115.849998,114.667999,1177.599976,8.32543
01-31-2017,0.93383,67.820999,115.669998,113.650002,1169.209961,8.3044
02-01-2017,0.9256,67.501602,114.849998,112.742996,1149.25,8.244021
02-02-2017,0.92873,67.395401,112.949997,113.310997,1151.949951,8.232
02-03-2017,0.92922,67.265602,113.199997,112.789001,1142.699951,8.24913
02-06-2017,0.92739,67.157303,112.75,112.639,1137.76001,8.20612
02-07-2017,0.93082,67.195297,113.629997,111.827003,1132.709961,8.2572
02-08-2017,0.9365,67.3405,112.870003,112.387001,1142.099976,8.32375
02-09-2017,0.93526,66.964302,113.050003,111.952003,1144.619995,8.31862
02-10-2017,0.93821,66.7453,112.910004,113.433998,1149.910034,8.3324
02-13-2017,0.94166,66.843697,112.650002,113.914001,1145.180054,8.3943
02-14-2017,0.94353,66.915398,112.419998,113.705002,1148.699951,8.3893
02-15-2017,0.94533,66.775902,111.199997,114.301003,1137.959961,8.3974
02-16-2017,0.94274,66.865501,109.900002,114.112,1133.099976,8.33629
02-17-2017,0.93701,67.164803,110.25,113.305,1141.079956,8.283
02-20-2017,0.94103,67.065201,110.059998,112.911003,1149.599976,8.33955
02-21-2017,0.94256,66.964996,110.199997,113.279999,1143.959961,8.3393
02-22-2017,0.94858,66.965103,109.349998,113.668999,1141.180054,8.3503
02-23-2017,0.9475,66.914299,109.32,113.417,1137.949951,8.3697
02-24-2017,0.94478,66.6828,108.550003,112.681999,1131.810059,8.3358
02-27-2017,0.94762,66.635002,107.080002,112.188004,1130.449951,8.382
02-28-2017,0.9448,66.693199,106.480003,112.745003,1133.939941,8.37152
03-01-2017,0.94615,66.705101,106.300003,113.077003,1136.790039,8.39662
03-02-2017,0.94914,66.858002,107.400002,114.121002,1139.569946,8.4223
03-03-2017,0.9515,66.8451,106.279999,114.342003,1149.900024,8.48157
03-06-2017,0.94158,66.773003,106.5,113.847,1151.969971,8.42289
03-07-2017,0.94525,66.664703,109.07,113.917,1154.25,8.4926
03-08-2017,0.94606,66.616203,108.839996,113.926003,1149.410034,8.44974
03-09-2017,0.9481,66.764999,108.5,114.411003,1153.619995,8.5331
03-10-2017,0.94532,66.680496,107.400002,115.149002,1159.280029,8.58879
03-13-2017,0.93545,66.485001,110.580002,114.732002,1145.959961,8.5933
03-14-2017,0.93884,66.170097,110.379997,114.915001,1147.550049,8.5648
03-15-2017,0.94229,65.775101,108.419998,114.658997,1148.219971,8.60922
03-16-2017,0.93128,65.620499,108.360001,113.402,1127.400024,8.49828
03-17-2017,0.9281,65.404503,108.150002,113.339996,1127.01001,8.5003
03-20-2017,0.93084,65.468102,109.089996,112.674004,1126.650024,8.4604
03-21-2017,0.9313,65.335297,109.07,112.572998,1113.75,8.48009
03-22-2017,0.92486,65.495003,110.349998,111.531998,1122.780029,8.46702
03-23-2017,0.92677,65.364998,110.889999,111.369003,1116.410034,8.46305
03-24-2017,0.92731,65.444397,110.18,111.003998,1121.22998,8.48713
03-27-2017,0.9217,65.393097,109.459999,110.552002,1116.140015,8.45719
03-28-2017,0.92073,65.044998,110.440002,110.771004,1111.099976,8.48855
03-29-2017,0.92441,65.110001,111.099998,111.225998,1115.5,8.5195
03-30-2017,0.9294,64.779999,112.739998,111.153999,1109.949951,8.5038
03-31-2017,0.93571,64.790001,113.120003,111.776001,1117.02002,8.56049
04-03-2017,0.93731,64.7967,113.440002,111.264999,1115.160034,8.58159
04-04-2017,0.9372,64.877502,111.400002,110.709,1116.22998,8.5781
04-05-2017,0.9363,65.050003,112.099998,110.853996,1124.099976,8.59232
04-06-2017,0.93699,65.040001,112.389999,110.380997,1127.099976,8.60216
04-07-2017,0.93944,64.580002,112.160004,110.897003,1130,8.62099
04-10-2017,0.945,64.260002,112.220001,111.224998,1136,8.66152
04-11-2017,0.94361,64.574997,111.470001,110.717003,1142.030029,8.61862
04-12-2017,0.94239,64.629997,110.510002,109.586998,1144.589966,8.59392
04-13-2017,0.93715,64.5,111.099998,108.902,1133.430054,8.54094
04-14-2017,0.94194,64.449997,111.080002,109.100998,1135,8.5773
04-17-2017,0.94246,64.453697,110.790001,108.322998,1135.359985,8.58599
04-18-2017,0.93945,64.408302,109.830002,109.112,1131.800049,8.55629
04-19-2017,0.93208,64.57,109.760002,108.535004,1141.680054,8.50691
04-20-2017,0.93327,64.646698,109.879997,108.834,1141.890015,8.57575
04-21-2017,0.93328,64.660004,108.949997,109.375,1137.109985,8.62279
04-24-2017,0.91963,64.639999,107.160004,109.977997,1133.709961,8.52507
04-25-2017,0.9204,64.389999,106.129997,109.640999,1133.839966,8.5556
04-26-2017,0.91506,64.349998,106.040001,111.045998,1125.469971,8.5682
04-27-2017,0.91668,64.019997,106.519997,111.191002,1131.800049,8.57903
04-28-2017,0.92045,64.059998,105.940002,111.225998,1129.939941,8.56589
05-01-2017,0.9168,64.258301,105.809998,111.302002,1135.640015,8.56577
05-02-2017,0.91668,64.18,105.639999,111.811996,1136.26001,8.58141
05-03-2017,0.91444,64.07,106.18,111.969002,1127.76001,8.5855
05-04-2017,0.91836,64.209999,105.57,112.782997,1132.910034,8.65424
05-05-2017,0.91062,64.169998,105.279999,112.537003,1134.939941,8.67836
05-08-2017,0.91198,64.307999,105.779999,112.683998,1133.719971,8.60959
05-09-2017,0.9151,64.411797,105.800003,113.230003,1132.650024,8.63502
05-10-2017,0.91854,64.639999,105.800003,113.697998,1137.859985,8.67803
05-11-2017,0.9199,64.550003,105,114.328003,1130.040039,8.63235
05-12-2017,0.92039,64.360001,103.93,113.808998,1123.160034,8.59958
05-15-2017,0.91514,64.165497,102.940002,113.271004,1123.099976,8.56483
05-16-2017,0.9106,64.0383,101.790001,113.641998,1117.430054,8.54385
05-17-2017,0.90139,63.900002,100.889999,112.646004,1115,8.4635
05-18-2017,0.89635,64.230003,101.050003,111.125999,1120.949951,8.4095
05-19-2017,0.8998,64.871101,99.760002,111.401001,1128.410034,8.4743
05-22-2017,0.89247,64.448502,99.339996,111.283997,1117.01001,8.37607
05-23-2017,0.88977,64.500198,100.160004,110.890999,1114.780029,8.34682
05-24-2017,0.89451,64.885201,100.099998,111.957001,1124.569946,8.3777
05-25-2017,0.8904,64.760101,100.279999,111.524002,1118.380005,8.331391
05-26-2017,0.892,64.545403,99.879997,111.730003,1119.560059,8.3968
05-29-2017,0.89477,64.513199,99.949997,111.255997,1118.75,8.3876
05-30-2017,0.89855,64.508598,99.730003,111.174004,1122.839966,8.43752
05-31-2017,0.89512,64.618599,98.68,110.838997,1123.900024,8.4493
06-01-2017,0.8894,64.500099,98.330002,110.795998,1119.02002,8.43583
06-02-2017,0.8916,64.372299,97.269997,111.436996,1121.040039,8.45216
06-05-2017,0.88646,64.404999,97.419998,110.462997,1117.449951,8.4234
06-06-2017,0.88835,64.344002,97.610001,110.380997,1116.949951,8.4424
06-07-2017,0.8872,64.420502,98.550003,109.509003,1117.459961,8.45959
06-08-2017,0.88848,64.418297,98.769997,109.900002,1123.140015,8.49755
06-09-2017,0.89407,64.243896,98.5,109.859001,1121.51001,8.51384
06-12-2017,0.8927,64.376999,99.470001,110.288002,1124.099976,8.4986
06-13-2017,0.89316,64.469101,99.629997,109.920998,1130.48999,8.47417
06-14-2017,0.89215,64.357498,100.209999,110.055,1126.550049,8.43455
06-15-2017,0.8916,64.165802,100.809998,109.445999,1118.900024,8.42736
06-16-2017,0.89711,64.559998,100.620003,110.952003,1129.939941,8.5004
06-19-2017,0.8922,64.394997,102.529999,110.954002,1131.140015,8.4434
06-20-2017,0.8973,64.487602,103.410004,111.672997,1135.72998,8.5076
06-21-2017,0.89791,64.530502,104.839996,111.334,1140.849976,8.5452
06-22-2017,0.89548,64.541603,103.919998,111.309998,1142.5,8.5273
06-23-2017,0.89689,64.591003,103.160004,111.290001,1139.050049,8.4885
06-26-2017,0.89295,64.498001,104.139999,111.238998,1133.449951,8.44151
06-27-2017,0.89417,64.421303,103.25,111.858002,1133.079956,8.48371
06-28-2017,0.8819,64.524803,103.279999,112.188004,1139.959961,8.4175
06-29-2017,0.87853,64.511902,101.970001,112.353996,1137.699951,8.4257
06-30-2017,0.874,64.785103,101.57,112.009003,1146.140015,8.3751
07-03-2017,0.87542,64.606796,102.07,112.262001,1144.810059,8.339
07-04-2017,0.8794,64.842697,102.610001,113.386002,1149.579956,8.34964
07-05-2017,0.88027,64.768898,103.779999,112.961998,1149.199951,8.3396
07-06-2017,0.8813,64.791397,103.690002,113.186996,1152.849976,8.39644
07-07-2017,0.87529,64.713303,103.989998,113.149002,1156.369995,8.3514
07-10-2017,0.8769,64.611702,105.089996,113.985001,1153.810059,8.35399
07-11-2017,null,null,107.610001,null,null,null
07-12-2017,0.87154,64.525597,105.5,113.748001,1147.969971,8.27403
07-13-2017,0.87574,64.364998,104.919998,113.334999,1137.119995,8.279041
07-14-2017,0.87689,64.425797,103.300003,113.417999,1136.630005,8.2516
07-17-2017,0.87143,64.267303,103.279999,112.397003,1127.51001,8.18094
07-18-2017,0.87151,64.330002,105.510002,112.581001,1127.660034,8.15928
07-19-2017,0.86582,64.306297,105.360001,111.995003,1124.27002,8.08575
07-20-2017,0.86742,64.263298,105.220001,111.876999,1123.5,8.04943
07-21-2017,0.85994,64.324997,104.459999,111.885002,1120.560059,8.0435
07-24-2017,0.85604,64.461098,105.470001,110.945,1116.109985,8.0287
07-25-2017,0.85919,64.365097,105.760002,111.232002,1113.900024,8.0127
07-26-2017,0.85877,64.446999,103.470001,112.002998,1119.23999,7.97378
07-27-2017,0.85266,64.344704,103.830002,111.127998,1111.849976,7.89408
07-28-2017,0.85553,64.184998,102.760002,111.097,1115.51001,7.94635
07-31-2017,0.85126,64.123497,102.989998,110.510002,1124.050049,7.915
08-01-2017,0.84573,64.189499,103.919998,110.359001,1118.72998,7.87867
08-02-2017,0.84665,64.055801,103.989998,110.431999,1120.369995,7.92134
08-03-2017,0.8438,63.640598,103.889999,110.757004,1122.099976,7.89885
08-04-2017,0.8414,63.696999,104.849998,109.900002,1127.25,7.8947
08-07-2017,0.84901,63.6651,104.599998,110.786003,1127.199951,7.94298
08-08-2017,0.84739,63.830101,104.849998,110.75,1125.349976,7.91959
08-09-2017,0.85073,63.7029,105.68,110.101997,1126.069946,7.95315
08-10-2017,0.85023,63.887699,105.440002,110.049004,1138.22998,7.94719
08-11-2017,0.8496,64.138603,106.239998,109.106003,1143.52002,7.9497
08-14-2017,0.84563,64.081001,107.169998,109.230003,1141.459961,7.92752
08-15-2017,0.8492,64.174301,108.510002,109.931999,1138.920044,7.9561
08-16-2017,0.8517,64.263,108.550003,110.596001,1135.180054,7.9497
08-17-2017,0.84931,64.1605,106.980003,109.999001,1134.800049,7.9193
08-18-2017,0.85357,64.188904,105.540001,109.328003,1140.47998,7.9767
08-21-2017,0.85061,64.075897,105.110001,109.32,1139.060059,7.91402
08-22-2017,0.8466,64.157501,105.889999,108.944,1137.930054,7.90152
08-23-2017,0.85018,64.057503,106.839996,109.731003,1131.160034,7.9088
08-24-2017,0.84627,64.004997,107.169998,108.910004,1125.449951,7.86061
08-25-2017,0.8473,64.035004,104.800003,109.514,1127.280029,7.84251
08-28-2017,0.83669,63.995499,104.529999,109.346001,1120.800049,7.7326
08-29-2017,0.83585,63.789299,104.760002,108.737,1118.01001,7.77536
08-30-2017,0.83539,63.986801,105.43,109.790001,1124.140015,7.75459
08-31-2017,0.8408,63.9762,104.230003,110.459999,1123.329956,7.802
09-01-2017,0.8396,63.9119,104.830002,110.128998,1123.540039,7.75447
09-04-2017,0.84155,64.015503,104.709999,109.794998,1118.949951,7.7861
09-05-2017,0.8408,64.026299,105.540001,109.809998,1132.130005,7.81305
09-06-2017,0.83864,64.099998,105.93,108.601997,1131.650024,7.7684
09-07-2017,0.83838,64.015404,105.699997,109.134003,1131.52002,7.79472
09-08-2017,0.83132,63.9501,105.559998,108.269997,1127.030029,7.729
09-11-2017,0.83211,63.931,106.230003,108.231003,1132.869995,7.7493
09-12-2017,0.83616,63.98,105.949997,109.394997,1129.430054,7.8332
09-13-2017,0.8351,63.987598,106.629997,110.225998,1127.599976,7.8329
09-14-2017,0.841,64.115097,104.900002,110.514999,1130.130005,7.8782
09-15-2017,0.83881,64.154999,106.18,109.918999,1133.180054,7.87276
09-18-2017,0.83772,64.120201,105.82,111.196999,1133.300049,7.85629
09-19-2017,0.83617,64.214699,105.769997,111.496002,1128.819946,7.8242
09-20-2017,0.83385,64.298698,107.760002,111.578003,1130.359985,7.80239
09-21-2017,0.84231,64.283699,107.150002,112.545998,1131.180054,7.87477
09-22-2017,0.83713,64.802299,107.220001,112.452003,1130.349976,7.79643
09-25-2017,0.83842,64.890999,107.370003,112.444,1132.109985,7.8152
09-26-2017,0.84348,65.265099,107.480003,111.761002,1133.819946,7.8159
09-27-2017,0.84846,65.349998,106.779999,112.376999,1136.719971,7.89611
09-28-2017,0.85109,65.525002,105.43,112.860001,1145.280029,7.9477
09-29-2017,0.84877,65.360001,105.800003,112.467003,1145.939941,7.9403
10-02-2017,0.84693,65.293297,106.190002,112.638,1144.660034,7.96539
10-03-2017,0.85224,65.571701,105.559998,112.769997,1142.300049,8.00358
10-04-2017,0.85124,65.4431,106.07,112.848,1141.969971,7.97573
10-05-2017,0.85054,65.019501,104.980003,112.822998,1142.300049,7.956
10-06-2017,0.8538,65.209999,105.190002,112.774002,1141.97998,8.0047
10-09-2017,0.85161,65.4142,105.309998,112.551003,1143.699951,7.9875
10-10-2017,0.85167,65.414597,104.699997,112.657997,1142.819946,7.9804
10-11-2017,0.84639,65.238899,104.419998,112.345001,1133.859985,7.9447
10-12-2017,0.84278,65.205399,104.730003,112.433998,1131.48999,7.91364
10-13-2017,0.84518,65.045998,104.809998,112.238998,1132.060059,7.9044
10-16-2017,0.84645,64.672997,105.050003,111.882004,1126.300049,7.88902
10-17-2017,0.84785,64.694603,105.080002,112.195,1127.079956,7.8969
10-18-2017,0.84948,64.928703,105.18,112.212997,1129.939941,7.9349
10-19-2017,0.8478,65.0401,104.739998,113.013,1131.400024,7.95352
10-20-2017,0.84402,64.904602,105.160004,112.68,1127.890015,7.9271
10-23-2017,0.8508,65.104103,105.230003,114.047997,1133.76001,7.99713
10-24-2017,0.8504,65.034897,105.410004,113.339996,1129.02002,7.99983
10-25-2017,0.85041,65.079498,104.900002,113.945999,1129.72998,8.007
10-26-2017,0.84597,64.839996,106.220001,113.557999,1126.469971,8.01011
10-27-2017,0.85931,64.599998,105.190002,114.124001,1128.48999,8.18335
10-30-2017,0.86173,64.873398,104.449997,113.738998,1125.459961,8.15991
10-31-2017,0.85817,64.8424,105.139999,112.996002,1123.449951,8.14919
11-01-2017,0.85824,64.670097,106,113.650002,1117.72998,8.16395
11-02-2017,0.85994,64.555099,105.760002,114.152,1109.949951,8.1411
11-03-2017,0.8575,64.500504,106.010002,114.015999,1111.709961,8.1317
11-06-2017,0.86096,64.693398,105.5,114.178001,1114.800049,8.16451
11-07-2017,0.86113,64.590897,105.519997,113.771004,1113.75,8.1303
11-08-2017,0.86199,65.164497,104.25,113.761002,1112.52002,8.1582
11-09-2017,0.8623,64.9105,103.580002,113.927002,1113.109985,8.1584
11-10-2017,0.8586,64.968002,103.400002,113.375,1116.849976,8.12745
11-13-2017,0.85755,65.160301,103.43,113.685997,1118.310059,8.13675
11-14-2017,0.85727,65.4384,103.160004,113.584999,1119.459961,8.1702
11-15-2017,0.84797,65.413399,103.169998,113.402,1115.77002,8.18241
11-16-2017,null,null,103.209999,null,null,null
11-17-2017,0.84908,65.209999,103,113.028,1096.390015,8.20674
11-20-2017,0.85238,64.904999,103.389999,112.038002,1092.560059,8.26755
11-21-2017,0.8517,65.025002,103.400002,112.551003,1096,8.2904
11-22-2017,0.85199,64.761299,103.720001,112.341003,1091.26001,8.21568
11-23-2017,0.8464,64.769997,103.239998,111.313004,1085.310059,8.15549
11-24-2017,0.8436,64.579399,102.540001,111.253998,1082.589966,8.1325
11-27-2017,0.83847,64.544998,102.769997,111.670998,1084.949951,8.1345
11-28-2017,0.83999,64.433899,103.599998,111.169998,1090.060059,8.1465
11-29-2017,0.84402,64.470001,103.150002,111.648003,1083.449951,8.2388
11-30-2017,0.84374,64.414803,102.919998,112.001999,1080.660034,8.250281
12-01-2017,0.84046,64.499397,102.949997,112.556,1087.22998,8.31917
12-04-2017,0.84318,64.509003,103.18,112.863998,1082.51001,8.30449
12-05-2017,0.84262,64.351402,103.32,112.499001,1085.22998,8.32008
12-06-2017,0.8451,64.356903,104.239998,112.463997,1085.22998,8.2603
12-07-2017,0.84715,64.515198,104.360001,112.291,1092.569946,8.26574
12-08-2017,0.84946,64.542397,104.25,113.172997,1092.439941,8.31579
12-11-2017,0.84962,64.473,104.489998,113.542999,1091.819946,8.2972
12-12-2017,0.84907,64.349998,104.800003,113.540001,1087.829956,8.37725
12-13-2017,0.8516,64.550003,103.629997,113.544998,1091.26001,8.33979
12-14-2017,0.84489,64.32,105,112.781998,1084.180054,8.31769
12-15-2017,0.84926,64.275002,105.080002,112.396004,1087.819946,8.29662
12-18-2017,0.85153,64.072304,105.529999,112.716003,1089.030029,8.3943
12-19-2017,0.84859,64.200104,105.349998,112.568001,1085.380005,8.3564
12-20-2017,0.8445,64.0476,104.980003,112.983002,1084.199951,8.3536
12-21-2017,0.84188,63.965,105.68,113.240997,1079.959961,8.40517
12-22-2017,0.84336,64.009697,105.68,113.322998,1080.209961,8.369331
12-25-2017,0.84345,64.007797,105.550003,113.307999,1077.109985,8.3208
12-26-2017,0.84228,64.010498,105.68,113.303001,1076.359985,8.3137
12-27-2017,0.84332,64.028198,105.120003,113.203003,1075.040039,8.308521
12-28-2017,0.84028,64.114998,104.440002,113.217003,1073.550049,8.26208
12-29-2017,0.8374,64.061996,103.239998,112.875,1069.48999,8.24843
01-01-2018,0.83299,63.840801,103.150002,112.666,1066.069946,8.2046
01-02-2018,0.83253,63.867599,103.330002,112.769997,1065.219971,8.19447
01-03-2018,0.82895,63.459999,103.989998,112.244003,1062.540039,8.11994
01-04-2018,0.83261,63.419102,103.57,112.607002,1063.939941,8.1049
01-05-2018,0.82858,63.369598,103.5,112.782997,1061.079956,8.06593
01-08-2018,0.83074,63.264999,104.25,113.153999,1060.5,8.042031
01-09-2018,0.83539,63.452,104.779999,113.140999,1067.689941,8.07364
01-10-2018,0.83827,63.636101,104.379997,112.754997,1071.73999,8.11244
01-11-2018,0.83639,63.759998,103.800003,111.444,1069.670044,8.06801
01-12-2018,0.83042,63.6721,102.699997,111.293999,1065.140015,8.00696
01-15-2018,0.82019,63.588501,102.190002,111.099998,1055.800049,7.92597
01-16-2018,0.8151,63.521198,102.190002,110.581001,1061.819946,7.8774
01-17-2018,0.81491,63.994301,103.190002,110.388,1062.459961,7.8665
01-18-2018,0.82075,63.825001,102.43,111.375999,1066.560059,7.88202
01-19-2018,0.81722,63.867599,102.650002,111.026001,1069.689941,7.8431
01-22-2018,0.81596,63.8321,102.589996,110.683998,1066.359985,7.8486
01-23-2018,0.81591,63.8801,101.970001,110.966003,1068.810059,7.856
01-24-2018,0.81233,63.7505,101.309998,110.107002,1072.76001,7.81833
01-25-2018,0.80703,63.5779,100.959999,109.325996,1064.400024,7.75975
01-26-2018,0.80695,63.573101,100.199997,109.704002,1064.890015,7.746
01-29-2018,0.80463,63.57,100.510002,108.639,1063.130005,7.68536
01-30-2018,0.80768,63.669399,100.43,108.926003,1069.790039,7.709
01-31-2018,0.80583,63.769901,100.199997,108.732002,1072.540039,7.7183
02-01-2018,0.80524,63.665001,99.459999,109.200996,1069.02002,7.7059
02-02-2018,0.79936,63.974998,100.18,109.405998,1071.180054,7.64085
02-05-2018,0.80341,64.1325,100.760002,110.035004,1090.01001,7.73477
02-06-2018,0.80855,64.314697,100.660004,109.095001,1093.300049,7.84011
02-07-2018,0.80767,63.98,101.760002,109.626999,1079.26001,7.81121
02-08-2018,0.81512,64.199997,101.959999,109.195999,1089.420044,7.90303
02-09-2018,0.81561,64.440498,102.050003,108.528999,1095.859985,7.91408
02-12-2018,0.81614,64.211304,101.629997,108.800003,1083.170044,7.9735
02-13-2018,0.81276,64.283501,101.209999,108.690002,1082.609985,7.90724
02-14-2018,0.80947,64.250099,100.129997,107.764,1083.77002,7.86798
02-15-2018,0.8021,64.0252,99.839996,106.586998,1070.01001,7.78199
02-16-2018,0.79977,63.8909,100.139999,106.111,1063.069946,7.76521
02-19-2018,0.80568,64.379997,100.129997,106.261002,1065.630005,7.77139
02-20-2018,0.80654,64.504997,100.309998,106.709,1066.709961,7.78243
02-21-2018,0.81068,64.864998,100.589996,107.380997,1072.540039,7.84202
02-22-2018,0.81421,64.894997,100.220001,107.555,1074.859985,7.86498
02-23-2018,0.81125,64.951401,100.25,106.814003,1080.079956,7.85298
02-26-2018,0.81386,64.703003,100.160004,107.073997,1075,7.85077
02-27-2018,0.81198,64.780403,100.690002,107.069,1069.699951,7.8207
02-28-2018,0.81764,64.910004,101.169998,107.426003,1079.390015,7.87
03-01-2018,0.82026,65.239998,100.519997,106.639999,1085.349976,7.89822
03-02-2018,0.81494,65.150002,100.290001,106.163002,1081.949951,7.83994
03-05-2018,0.81199,65.186699,99.980003,105.556,1079.209961,7.78431
03-06-2018,0.8106,65.0037,99.510002,106.25,1076.660034,7.8157
03-07-2018,0.80537,64.889999,99.349998,105.537003,1063.160034,7.77656
03-08-2018,0.8055,64.891197,99.730003,106.185997,1066.150024,7.80995
03-09-2018,0.81257,65.090401,99.730003,106.405998,1073.459961,7.8396
03-12-2018,0.81243,64.964897,99.459999,106.890999,1064.050049,7.7766
03-13-2018,0.8104,64.945503,98.879997,106.260002,1063.859985,7.743
03-14-2018,0.80695,64.828102,99.169998,106.508003,1066.400024,7.7335
03-15-2018,0.80804,64.8368,99.57,106.154999,1062.550049,7.72453
03-16-2018,0.8124,65.014397,99.5,106.308998,1068.75,7.7127
03-19-2018,0.81428,65.065002,98.839996,105.969002,1070.209961,7.723
03-20-2018,0.81058,65.210098,99.720001,105.996002,1072.160034,7.72233
03-21-2018,0.8162,65.232399,99.080002,106.469002,1070.550049,7.74121
03-22-2018,0.80987,65.065598,98.940002,105.929001,1063.959961,7.6876
03-23-2018,0.81136,65.160004,98.300003,104.968002,1079.900024,7.73959
03-26-2018,0.80943,65.014999,97.559998,104.859001,1082.530029,7.757
03-27-2018,0.80273,64.695,97.629997,105.5,1074.300049,7.6719
03-28-2018,0.80594,64.8955,98.400002,105.492996,1074.119995,7.709
03-29-2018,0.81233,65.1492,98.459999,106.811996,1063.410034,7.86141
03-30-2018,0.81282,65.029999,98.199997,106.478996,1062,7.8385
04-02-2018,0.81207,65.105499,98.540001,106.311996,1060.98999,7.85351
04-03-2018,0.81349,65.139999,98.720001,105.799004,1056.160034,7.89499
04-04-2018,0.81443,64.904999,98.720001,106.435997,1053.72998,7.83212
04-05-2018,0.81388,64.995003,98.599998,106.774002,1057.430054,7.81729
04-06-2018,0.81622,64.861504,98.93,107.052002,1061.640015,7.83301
04-09-2018,0.8149,64.904503,98.550003,106.968002,1070.459961,7.83512
04-10-2018,0.81153,64.870003,98.139999,106.749001,1068.77002,7.7843
04-11-2018,0.80886,64.925301,98.029999,107.112999,1063.380005,7.79386
04-12-2018,0.8083,65.190002,98.190002,106.829002,1065.75,7.75859
04-13-2018,0.81105,65.275703,98.339996,107.222,1069.97998,7.76516
04-16-2018,0.81086,65.195602,98.629997,107.498001,1070.660034,7.77014
04-17-2018,0.80742,65.429298,98.550003,107.045998,1069.52002,7.76781
04-18-2018,0.8082,65.675003,99.110001,107.015999,1066.089966,7.76027
04-19-2018,0.80781,66.010002,99.300003,107.346001,1064.069946,7.7593
04-20-2018,0.81001,66.114799,99.580002,107.431999,1066.23999,7.7912
04-23-2018,0.81477,66.196899,100.080002,107.869003,1071.410034,7.8295
